"视频标题","视频BV号","视频AV号","作者","发布时间","评论用户名","评论内容","点赞数","评论时间","评论ID","用户ID"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","鱼不是鱼吗","老米啊！😭再写一段词吧！杰哥啊！😭再唱两分钟吧！我不云了，我玩，我玩还不行吗！😭再多两分钟吧！😭不用两分钟，再多一分钟就可以，就一分钟！😭这两分半不够听啊😭老米啊！再让我多听一点吧！😭我错了！😭我不该从开服就观望观望到现在都不入坑还在云😭老米啊！我错了还不行吗😭，你就多写一段，让我再多听一段吧！😭","65","2024-02-01 19:24:49","205895565056","1106548499"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","正版花火酱在此","[妙啊]","25","2024-05-08 22:27:31","220510018896","483616853"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","一猫一狗幸福永久","英文版是砂金视角啊，心痛","50","2024-03-28 17:10:19","214358147840","57143736"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","爱吃烧麦的浩然sama","现在应该没热度了，点赞200翻唱（说到做到）[脱单doge][脱单doge]","51","2024-08-28 12:06:36","240627919168","349452518"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","左拥左然右拥砂金","愿母神为你三度阖眼，令你的血脉永远鼓动，旅途永远坦然，诡计永不败露，再见，卡卡瓦夏。","51","2024-03-28 23:13:05","214408405744","1242120393"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","FL枫叶凌落","点赞过100，把这首歌的翻唱发出来[脱单doge]","202","2024-02-03 12:53:43","206167998144","31366603"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","丹恒_饮月","杰哥这冲浪速度😂","59","2024-01-30 01:14:54","205468974128","402696574"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","坡亚","复习了pv才发现米莎是被一条狗扑倒的，然后紧接着就出现了加拉赫，原来真的一切都在pv里了[笑哭]","49","2024-03-29 11:47:34","214460137600","1114863532"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","景淮川sakura","张杰:你们这游戏讲的啥 米哈游:宇宙探索，主角一粉一绿一黄，回合制，有属性克制 张杰:嗨，那不就赛尔号吗？我以前唱过","3203","2024-01-26 20:33:06","204962683024","267295159"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","私斋蚝油石粒L","有时候不得不承认崩铁玩家的强大[脱单doge]","58","2024-01-27 21:01:21","205120421824","518826565"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","梓萝杬","话说怎么没见泯灭帮的人出场?他们不会真的全员都是（）吧?","58","2024-01-26 20:41:24","204964095248","484919872"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","原魔之上","不是为什么评论区这么多翻唱的，要不我过点赞过十我也翻唱一波[脱单doge][脱单doge][脱单doge]","83","2024-02-04 16:55:05","206367389920","392054348"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","花火大人一生推","翻到底了，纪念一下[doge][doge]","24","2024-07-29 09:56:41","234321267824","3546615742729079"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","春晓玲想要盲女加强","现在应该没人看，我是砂金的狗！！！","48","2024-08-01 08:24:57","234935398640","384550313"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","闲云叆叇","现在看来英文版歌词唱的确实是砂金了","48","2024-03-28 20:29:54","214384562080","507972971"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","仿生人康斯坦丁","受不了张杰一点，还真给他真情实感上了","61","2024-01-30 00:33:24","205464602192","412947667"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","谢旻韫mini","[爱心][爱心][爱心]","23","2024-01-29 12:05:09","205354975088","20795135"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","颖感受痛苦","愿母神三度为你阖眼，令你的血脉鼓动，旅程永远坦途，诡计永不败露","47","2024-03-27 18:47:44","214232347840","1097687566"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","ZB北洋","唉，别的角色厨都在讨论强度啥的，流萤厨都在讨论还能不能活了[笑哭]","54","2024-01-27 20:41:02","205117144192","1361809506"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","車窗外这夜色流光溢彩","B站特有的不直接搜官号找歌，搜不眠之夜，二创曲都搜到了，也搜不到原曲。","55","2024-01-30 13:43:46","205526085248","2936756"
"《崩坏：星穹铁道》OP：「不眠之夜」","BV1me411n7eu","241638384","崩坏星穹铁道","2024-01-26 20:00:00","账号已注销","妈耶，现在还有6000+的人在听","55","2024-01-28 19:10:47","205259184496","3494359857105230"
