"视频标题","视频BV号","视频AV号","作者","发布时间","评论用户名","评论内容","点赞数","评论时间","评论ID","用户ID"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","-青-玄-","他宝贝了个腿的，很难想象当时前线是哪个不长眼的小可爱给我鸟脖子来了一枪。他呜呜伯的，我鸟这么人美心善，嗓这么好听也舍得打，真的好心疼😭","9","2024-05-11 20:13:08","220954979264","3537110978005863"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","徐贪狼","知更鸟是自己走出囚笼的，真的，烧鸡老师这次剧情这一点设计我太喜欢了，本来知更鸟笼中鸟的设定我以为又是老套的主角带她走出囚笼，结果是知更鸟小姐自己走出囚笼，真的，烧鸡老师太懂真正的独立女性该怎么刻画了[给心心]","9","2024-05-09 15:48:34","220602819232","338779784"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","staring321","剧情真的很棒，最终BOSS也太强了，没想到连景元都打不过，多亏危急关头青雀升格为麻将星神，在雀神伟力下，匹诺康尼变成宇宙的麻将之都了，知更鸟还为麻将盛典献唱了《使一副麻将免于胡牌》，真是温暖人心的大结局[脱单doge]","16948","2024-05-09 12:12:15","220576193184","525743176"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","情隐云月","好了好了，终于不用争了，知更鸟把这首歌献给所有处于迷茫低谷乃至绝境的人，可以刷知更鸟，可以刷流萤黄泉砂金，可以刷匹诺康尼的每一个人，不管萤厨鸟厨都别再让人带节奏了，就事论事别再上升了，群体扫射只会愈演愈烈[灵魂出窍]","4968","2024-05-09 16:53:20","220610218672","37990900"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","猎马人kva","现在把黄泉叫做芽衣已经没什么问题了","2122","2024-05-09 15:36:55","220601412480","5462208"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","belanet","因为一些个人原因，鄙人过完这个剧情后退坑了，现在回来看真是感受颇深… 2.2的时候刚开不久的时候我一家三口正在香港旅游（确实这也是我父母的愿望），那几天高强度特种兵顶着被旅游团坑还有部分本地人的歧视（对于内地来说）崇高的物价和水土不服旅途劳累之类的毛病，抽卡也连着歪两次就没怎么玩崩铁，临晨三点在一个面积不到五平米的酒店房间被我爹叫醒，通知了我奶奶的死讯，那时真的一瞬间愣住了，在云里雾里神志也迷迷糊糊的时候打了两百块钱的公交车去机场急忙忙的飞回重庆。我也是在我奶奶那个充斥着很多（熟悉的或不熟悉的）家长们喧闹讨论说笑的声音和满地的瓜子壳麻将碰撞此起彼伏噼里啪啦的响声里，过完了崩铁2.2的剧情，这也是我过得很复杂的周年版本，颗粒无收。 当时脑子真的很模糊但作为直系亲属在葬礼流程上忙来忙去是肯定的，没有什么时间去察觉情绪，就像已经累到感觉不到悲伤和眼泪，不知道自己在这里有什么意义。流程结束家长火急火燎给我安排了全天制的暑假兼职，我也把号托管给朋友，自己投入三次元或大或小的琐事。 现在调整好上大学刚回坑面对痛苦号，勉强打完神主日和飞霄勉强步入正轨，回过头来听这首歌，回顾剧情。 反正无论发生什么，开拓还要继续 最后，使一颗心免于哀伤[大哭][洛天依]","25","2024-10-15 14:05:02","244442876241","1679219477"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","遗心者丶絆","突然发现，每一次切人物都会放出两人在同一场景的画面，一开始是流萤 流萤→黄泉：萨姆为了告知爷真相时被黄泉防住，后面转黄泉画面； 黄泉→砂金：正是黄泉那两刀给砂金送进虚无间隙，之后画面基本上都是砂金的 到最后三人的画面轮流切换，而且歌词对每个人都有不同的意义，剪辑上大分。","8","2024-05-13 09:51:16","221199433264","302300359"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","鼠鼠我啊最爱吃瓜","在这里向流梦礁唯一指定专车眠眠致以最真诚的歉意[大哭]我承认上个版本骂的有点难听，以后我刷分再也不刷第九世界了[doge]","8","2024-05-11 06:35:15","220853394944","1447955567"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","墨染丨倾书","星期日只是想为普通人打造一个拥有七休日的世界，他有什么错[大哭][大哭][大哭]","8","2024-05-09 19:17:00","220630391856","3546381880921047"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","百笑痛苦医学生版","我们小鸟唱歌真好听，支持","8","2024-05-09 15:46:27","220602529200","23449398"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","沐灬飞雪","把流萤那伸手那幕做成壁纸吧，求你了[喜欢]","8","2024-05-09 12:28:22","220578725392","168799507"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","白石饫","友情提示：作词是夜航星的作词哦[大哭][大哭][大哭]神级理解作词我好爱","6533","2024-05-09 12:13:45","220576358992","14203812"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","梓安D","做主线做到那个酒馆去见姬子的时候，旁边打桌球的有个人说了句“天才的一杆，你要如何应对”没给我笑死","3469","2024-05-09 13:04:06","220584106608","224543370"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","害羞的甲虫","建议关弹幕效果最佳","9","2024-06-03 00:08:35","224427707728","360975107"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","雨懿眸","不求流萤战斗画面有多好多强，但求剧情别刀掉，喜欢的是流萤本身，而不是强度","7","2024-05-18 22:36:06","222082106688","185356132"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","海贼王luffy当定了","还是很喜欢这首歌，车厢里放了无数遍了还是听不腻","7","2024-05-16 10:04:18","221665372816","7864613"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","_JUSAKA_","将来我如果结婚，我想把这首放在婚礼上当主题曲……","7","2024-05-13 22:24:59","221302791344","2815083"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","喵大王驾到","希望有羽毛和翅膀 在银河中孤独摇摆 使一颗心免于哀伤","7","2024-05-12 21:55:20","221140290224","616509267"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","科技号","要是2.0发，早就破千万了[崩坏：星穹铁道_吃瓜ing]","7","2024-05-11 20:51:26","220961249760","14220823"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","月球背面土壤","知更鸟小姐的歌[给心心] suki","7","2024-05-09 20:15:17","220639019840","86234867"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","viskic","总感觉2。3应该补一个知更鸟的演唱会","7","2024-05-09 19:19:29","220630837168","411889564"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","565383","他宝贝了个腿的，很难想象当时前线是哪个不长眼的小可爱给我鸟脖子来了一枪。他呜呜伯的，我鸟这么人美心善，嗓这么好听也舍得打，真的好心疼😭","7","2024-05-09 13:40:42","220588707328","1415504817"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","流苏萤萤","ep里是关于流萤、黄泉和砂金的故事，这三个都是自己文明最后一个人","7","2024-05-09 13:11:15","220585064832","279640729"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","发光的萤火","唉，全场最惨的当属眠眠了，谁让眠眠没有嘴，说不了话呢，还被揍了几次。好在流萤知更鸟星期日都没事","7","2024-05-09 12:39:45","220580289584","419835653"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","月泺中鵼","短短的三分钟我学了3小时[笑哭]，有的细节太难唱了","7","2024-06-10 14:57:51","225627159744","3494352399632727"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","疾鹰飞布","我是波提欧，我来爱死引战的人","8","2024-05-12 10:36:30","221039061760","266247674"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","語_未来","烧鸡老师能不能写一辈子崩铁剧本 求求了，大家什么都会做的😭","5557","2024-05-09 12:04:02","220574871168","1413059414"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","世界尽头的酒馆","不要让我求你，给张干净的图让我做壁纸吧[崩坏3·终焉归始_咕蛹者]","5","2024-05-09 12:12:04","220576120656","272764395"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","云端有只馒头","她真好看","5","2024-05-09 12:05:55","220575232768","195406956"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","゙゚゙゚苏东坡","2.3几号更新？我已经等不及了！！！[星星眼][星星眼][星星眼][星星眼]","5","2024-05-20 16:11:57","222349914448","1180363377"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","山抹微云卷","1.剧情外献给匹诺康尼所有人的歌， 2.剧情里歌是知更鸟创造演唱的，同时也是知更鸟的成名曲。","4680","2024-05-09 14:07:24","220591718576","3493145905990237"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","咸鱼遇上鲨","400w啦，不过结合隔壁波提欧被压播放量的情况总感觉这个视频也被压了吧[笑哭]，积攒了超半数玩家近3个月的歌播放量咋这么低，之前一个非官方发的都800万了","6","2024-06-01 21:16:47","224235970352","3461581346179316"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","无与伦比无语困","2.0出播放量绝对高，出太晚了，热度过了","6","2024-05-27 22:51:50","223493459568","514482638"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","枫绛","不知道家人们有没有注意到，天台的文本又更新了[doge]","6","2024-05-16 22:16:41","221762356224","649720009"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","神鹰朝","男主和流萤这个太有感觉了，跟亡妻回忆录一样","6","2024-05-12 21:47:37","221138989744","1130482161"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","AAA薯条批发鱼总","哥哥别寄哥哥别寄哥哥别寄哥哥千万别寄[保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭]","7","2024-05-10 21:38:17","220805140416","1826918812"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","飞翔的徐大狗","决战前黄泉说的话，直接明示了，历经挫折，眼中之余黑白，在清醒的世界中见面。 还有这次的剧情各种三次三次，母神三次，流萤的三次死亡，三次进入回廊人偶谜题等等。那就会有三次反转，这两次字幕应该就不是真结局。 花火上来就分发的按钮，这个也没回收。 星核的问题也没收尾。 加拉赫的扮演者在第二次字幕中写的是“匹诺康尼”这点也很奇怪 流萤的去向也没交代，也没见到黄泉 还有我和大家不一样，我是做完2.2主线都没去见酒店vip区外面的湛蓝先生的，做完主线还是能在现实酒店看见他，但是现实中不会有这种模因生物的。我觉得这不是bug。 所以大家还在一层梦之中，还有第三个无名客才是关键，她去探索星区核心还没回来，回来才会揭示大秘密，也符合2.0个种3重的设定。","6","2024-05-10 02:36:52","220689044944","157255"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","陆目圆","emm花火的炸弹还没用到呐[给心心]","7","2024-05-09 23:21:26","220669047200","47615000"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","长离之羽","官方在两边的争执中选择了一种很巧妙的方法：加入了两位第三方人物[笑哭]","6","2024-05-09 21:43:22","220652825408","651043297"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","我先投降了zzz","这次剧情让我找到我在二次元最初的感动，爱与正义，给予人们生活下去的动力，给予人们希望。再看到如今ml仙人的节奏愈发觉得可笑。","6","2024-05-09 20:06:39","220637843328","625175987"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","长离之羽","除了流萤，这个也还真挺适合砂金和知更鸟的，灭族三人曲[笑哭]","6","2024-05-09 19:47:55","220635036928","651043297"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","宁小轲","全局最冤：眠眠，人家一宠物被骂了2个版本[笑哭]","6","2024-05-09 16:06:06","220604820688","426421060"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","Youtogyoku","人少就是知更鸟角色曲，禁止刷流萤，人多就是写给大家的歌，好灵活的标准啊[吃瓜]","6","2024-05-09 15:04:32","220597811008","456721588"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","10-07","怎么都在吵，要我说这歌只属于眠眠😡","6","2024-05-09 13:40:07","220588619072","22196627"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","青松落色桃蹊柳陌","知更鸟开大状态栏听她唱歌十秒有成就","6","2024-05-09 12:01:22","220574669936","38542475"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","大dio珍珠奶茶","带性别节奏的差不多得了，穷和星视频都是轮流上，别在这里拉踩，再说你算老几？有种收购米忽悠将所有人变成百合豚或解解鸭？不爽你就右上角叉出去，没人关心你选哪个主角，不爽你甚至可以卸载，爱玩玩不玩滚。","25","2024-05-10 18:32:00","220776132608","373413"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","東方曐落","如果我能阻止一颗心破碎 【美国】 艾米莉•狄金森   如果我能阻止一颗心破碎  我的生命就不算白费；  如果我能减轻一个生命的痛苦，  或缓解一份痛楚，  或者帮助一只虚弱的知更鸟  再次回巢，  我的生命就没有虚度。","6","2024-06-18 20:17:42","226968380352","38103153"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","游侠-松鼠党","这主线不出个电影真的对不起这该死的史诗感[笑哭]","6","2024-06-18 19:41:00","226962546016","620844654"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","assweff","新剧情还说了，其实砂金存护的力量还起到防护罩的作用，要不然黄泉这一刀可能损伤范围更大。黄泉果然是牢悟呗，不光能给自己抬逼格也能给对手抬[doge]","6","2024-05-10 13:52:36","220741572096","325804318"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","GPT250","剧情真的很棒，最终BOSS也太强了，没想到连景元都打不过，多亏危急关头青雀升格为麻将星神，在雀神伟力下，匹诺康尼变成宇宙的麻将之都了，知更鸟还为麻将盛典献唱了《使一副麻将免于胡牌》，真是温暖人心的大结局[脱单doge]","1945","2024-05-09 15:25:23","220600175984","3546383120337492"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","我洛直接秒","开拓者们，请问你是否承认七休哥的妹妹的美丽举世无双[嘟嘟]","6","2024-05-09 12:06:22","220575309808","335203660"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","雪雾风_","在知更鸟的毒唯粉和流萤的毒唯粉争的不可开交的时候，砂金厨已经赢麻了[doge]","6","2024-05-09 23:28:15","220669987472","124627978"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","你离开的真相","这首歌是献给所有追逐梦想但不会被美梦束缚的人，包括贝洛伯格、仙舟罗浮和未来其他世界的人们。致敬雷电忘川守芽衣，此身虽为虚无，但为他人带去那一抹名为存在的红色。","1232","2024-05-09 12:45:16","220581224944","4599"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","巫医y","过完剧情前:何物朝向死亡！我要杀你！一千遍也不够！[生气][生气][生气] 过完剧情后:眠眠！你是一只可爱的宝宝[喜欢][喜欢][喜欢]","6","2024-05-09 13:27:39","220587200224","445943130"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","边亲边抱","再争论流萤知更鸟什么的就不礼貌了哦。。","6","2024-05-10 18:46:46","220778378864","94594490"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","卡提西亚","成功霸榜[星星眼]","4","2024-05-10 04:54:27","220693162320","5553989"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","-影灵月-","我穹宝又帅又萌，我从不后悔选穹[星星眼]","4","2024-05-09 16:27:28","220607287792","523976311"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","席德D","00:51 萤！","4","2024-05-09 12:25:32","220578191744","252096333"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","木子きご","这个架子鼓师傅，居然有姓眭的，好少见的姓氏啊[tv_思考]","4","2024-05-09 12:08:48","220575645120","2140551"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","亚撒西泥酱","[喜欢]","4","2024-05-09 12:04:24","220575126816","1296036885"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","无可言说之","这下没得吵了 黄泉砂金流萤知更鸟 全来了  赛博知识产权救一下啊","2190","2024-05-09 12:43:44","220580952064","435079285"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","Maple-Leave","过完主线真的想对星铁项目组说声幸苦，大家都是打工人，我很开心能玩到如此用心的作品，加油","7334","2024-05-09 12:25:47","220578132832","23613449"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","白橙yx","永远喜欢知更鸟[脱单doge][脱单doge]","1493","2024-05-09 12:09:43","220575747344","1758629599"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","龙人小林","这下真的是崩坏正统在星铁了","3","2024-05-11 15:29:05","220912717840","50189015"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","Catcake手绘蛋糕","[脱单doge]","3","2024-05-10 21:22:43","220802377680","3546671436794496"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","飞天小狗狗","这里的文案又更新了[doge]","3","2024-05-10 02:08:38","220687455840","49638411"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","氯委","孩子们这是真的无敌了！！","3","2024-05-09 22:20:39","220659052144","332896928"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","柳叶鸣风","各位记得拿游戏里的专辑哦[脱单doge]","3","2024-05-09 21:55:11","220654688832","1154007006"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","二次猿大王","流萤宝宝（⌒▽⌒）","3","2024-05-09 19:16:17","220630487232","315204485"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","KaaaaaaTou","原来是同一天[委屈]","3","2024-05-09 17:30:57","220615035488","86550499"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","上官星研","这首歌并不是为了某个人献唱的，这首歌属于匹诺康尼，属于这个故事里每一个接纳了痛苦的过去，又执着地迈步向前的勇敢的人。","4335","2024-05-09 13:01:39","220583682128","129049219"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","梦殇魂牵","很感动，看哭了[大哭]","3","2024-05-09 12:20:50","220577534416","687916957"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","鼠鼠哈","流萤老婆!","3","2024-05-09 12:08:02","220575551888","115306648"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","少女_祈祷中","实体专辑开售了，家人们[保卫萝卜_哇][保卫萝卜_哇]","3","2024-05-09 12:04:12","220574878304","1067067704"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","蟹橙糕","匹诺康尼是个巨大的鸟笼。这首歌由知更鸟唱出，符合整个匹诺康尼的故事，而不只是什么流萤的角色曲。 这首歌更像是匹诺康尼的整体基调，它属于知更鸟，属于流萤，属于黄泉，也属于砂金，更加属于整个匹诺康尼。","4430","2024-05-09 12:23:54","220578014432","30094878"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","一零零一","恭喜你鸟屠榜QQ音乐新歌榜","4","2024-05-09 17:22:09","220613889264","8833001"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","木鱼九一六","米哈游真是出息了，一个出了母星就没人认识的公司竟然请到了我们宇宙闻名的知更鸟小姐[脱单doge][脱单doge]","342","2024-05-09 12:09:09","220575763600","697091054"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","鲸宝家的晨曦干妈","记得做热砂假日支线任务喵，可以投喂流萤喵","1631","2024-05-09 12:02:06","220574635312","20411920"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","嗷呜一口咬掉头","我没想到会有砂金的部分，老米还把02:40这段全曲最温柔的给了卡卡瓦夏和他[大哭]，而且这三个人都是我匹诺康尼最喜欢的角色，看到他们在同一个ep简直是在做梦一样[大哭]","901","2024-05-09 14:30:53","220594222032","409452689"
"《崩坏：星穹铁道》EP：「使一颗心免于哀伤」","BV15x4y1i7m9","1004375259","崩坏星穹铁道","2024-05-09 12:00:00","民国豌豆","剧情里面波提欧拿枪逼问砂金开拓部部长人在哪的时候 我实在有些绷不住。 砂金：还有这种好事 [妙啊][妙啊]","258","2024-05-09 12:04:43","220575069056","484465441"
